order,kr_filename,kr_url,bytes,role,has_korean_text,kr_text_content,en_filename,en_alt_text,en_text_content,action
19,IBLE_01-0.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_01-0.jpg,169158,detail,,,,,,
20,IBLE_01-1.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_01-1.jpg,74371,detail,,,,,,
21,IBLE_01-2.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_01-2.jpg,45589,detail,,,,,,
22,IBLE_01-3.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_01-3.jpg,68064,detail,,,,,,
23,IBLE_02-0.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_02-0.jpg,151736,detail,,,,,,
24,IBLE_02-1.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_02-1.jpg,70384,detail,,,,,,
25,IBLE_02-2.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_02-2.jpg,92032,detail,,,,,,
26,IBLE_03-0.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_03-0.jpg,338417,detail,,,,,,
27,IBLE_03-1.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_03-1.jpg,56085,detail,,,,,,
28,IBLE_03-2.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_03-2.jpg,23586,detail,,,,,,
29,IBLE_04-1.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_04-1.jpg,52997,detail,,,,,,
30,IBLE_04-2.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_04-2.jpg,15236,detail,,,,,,
31,IBLE_04.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_04.jpg,84256,detail,,,,,,
32,IBLE_1_1__01.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_1_1__01.jpg,215816,detail,,,,,,
33,IBLE_1_1__02.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_1_1__02.jpg,29814,detail,,,,,,
34,IBLE_AI__02_de3cd40e-b524-46ca-a375-572afbd60165.png,https://kr.sidiz.com/cdn/shop/files/IBLE_AI__02_de3cd40e-b524-46ca-a375-572afbd60165.png,3887754,detail,,,,,,
35,IBLE_AI__04_3166dadc-6c82-4d4c-aa56-b8dd075a46e2.png,https://kr.sidiz.com/cdn/shop/files/IBLE_AI__04_3166dadc-6c82-4d4c-aa56-b8dd075a46e2.png,5290706,detail,,,,,,
36,IBLE_Head.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_Head.jpg,328626,detail,,,,,,
37,IBLE_Head_M-0.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_Head_M-0.jpg,300439,detail,,,,,,
38,IBLE_NOTIC_PC.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_NOTIC_PC.jpg,19363,detail,,,,,,
39,IBLE_Option1-1.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_Option1-1.jpg,20124,detail,,,,,,
40,IBLE_Option1.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_Option1.jpg,14309,detail,,,,,,
41,IBLE_Option2-1.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_Option2-1.jpg,18153,detail,,,,,,
42,IBLE_Option2.jpg,https://kr.sidiz.com/cdn/shop/files/IBLE_Option2.jpg,12721,detail,,,,,,
43,IMG_1_b06d22ae-e44a-40a9-ba5c-3f57f407e62c.jpg,https://kr.sidiz.com/cdn/shop/files/IMG_1_b06d22ae-e44a-40a9-ba5c-3f57f407e62c.jpg,145608,detail,,,,,,
44,IMG_2_af717bae-12b4-41f6-ab1b-936296e237f3.jpg,https://kr.sidiz.com/cdn/shop/files/IMG_2_af717bae-12b4-41f6-ab1b-936296e237f3.jpg,147707,detail,,,,,,
45,IMG_3_677a74d5-e530-43d0-9b1d-007160db2bae.jpg,https://kr.sidiz.com/cdn/shop/files/IMG_3_677a74d5-e530-43d0-9b1d-007160db2bae.jpg,141602,detail,,,,,,
46,Img1_c42f6985-3b16-4756-92f2-78942ed2fb5a.jpg,https://kr.sidiz.com/cdn/shop/files/Img1_c42f6985-3b16-4756-92f2-78942ed2fb5a.jpg,13269,detail,,,,,,
47,Img2_cc749d1c-3fb1-4d1a-9079-f5e828c09183.jpg,https://kr.sidiz.com/cdn/shop/files/Img2_cc749d1c-3fb1-4d1a-9079-f5e828c09183.jpg,21179,detail,,,,,,
48,Img_229839a6-96be-4812-9799-95b8bd7dd613.jpg,https://kr.sidiz.com/cdn/shop/files/Img_229839a6-96be-4812-9799-95b8bd7dd613.jpg,17619,detail,,,,,,
49,MUUVE_____00.jpg,https://kr.sidiz.com/cdn/shop/files/MUUVE_____00.jpg,73235,detail,,,,,,
50,MUUVE_____00_38ec3062-1bad-41fd-8fa1-61325b251294.jpg,https://kr.sidiz.com/cdn/shop/files/MUUVE_____00_38ec3062-1bad-41fd-8fa1-61325b251294.jpg,60226,detail,,,,,,
51,MUUVE_____00_a210f934-00f6-4826-a3e0-5cba3892e6c1.jpg,https://kr.sidiz.com/cdn/shop/files/MUUVE_____00_a210f934-00f6-4826-a3e0-5cba3892e6c1.jpg,72286,detail,,,,,,
52,MUUVE_____00_d3f65225-6970-4a3d-b07e-8f072bf3d9ae.jpg,https://kr.sidiz.com/cdn/shop/files/MUUVE_____00_d3f65225-6970-4a3d-b07e-8f072bf3d9ae.jpg,59033,detail,,,,,,
53,OUI_M171EZ___371LBW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_M171EZ___371LBW_00.jpg,49990,detail,,,,,,
54,OUI_M171EZ___452BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_M171EZ___452BW_00.jpg,46112,detail,,,,,,
55,OUI_M171EZ___BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_M171EZ___BW_00.jpg,45104,detail,,,,,,
56,OUI_M174E___371LBW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_M174E___371LBW_00.jpg,42566,detail,,,,,,
57,OUI_M174E___452BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_M174E___452BW_00.jpg,44232,detail,,,,,,
