template,type,kr_url
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_L734CR__00_f3f9e771-ed94-482a-90e6-6e0007dd5ef5.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734CR__01_83c42ca8-88b0-4678-9407-42587faf3cf7.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734CR__02_621530e7-82a7-4eed-af3e-1ebdd4c670ff.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734CR__03_c318cbe9-e37d-4e7a-adbf-31d8dc1ef06c.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734CR__04_271efab3-f283-4e0b-a16d-a9df72aa5dad.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_L735LC__00_59a2f4a2-6bb9-40f9-a9de-ba6299fc0cc6.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L735LC__01_fa66a56d-eae5-48ca-a4cd-035843bc4ab3.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L735LC__02_5f46332d-6db1-418c-9f7b-77f642d7eedf.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L735LC__03_9a58f101-db12-4aa4-8758-31baf5e6b922.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L735LC__04_360047be-67a6-4a07-8888-7220734a53d5.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_L738AC__00_f839fc12-fdfa-4a8e-af6d-3c0200b2b0eb.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L738AC__01_2c4778bb-a471-40f0-8c85-d07e1e4c0abb.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L738AC__02_929374e9-b74b-430f-a347-835dee451c99.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L738AC__03_be705d51-47b5-41ee-86b9-fe1cfc98a948.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L738AC__04_cb3308f7-e661-4ebb-8bfe-513cf51ff20e.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_L744AC__00_7f95ccdf-7f0d-4f50-868f-90c8ce9858f3.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L744AC__01_a0ae073b-8ac0-45ee-a6bf-10a6303f3155.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L744AC__02_8b57ee80-41db-48f1-959b-2d2026c627aa.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L744AC__03_d04b3316-f562-4e9f-b931-ac878bc2f61f.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L744AC__04_e94dfab9-062f-4d12-94e8-89c4e984cc86.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B1LMN_00_5fa353f4-3398-4a37-843a-a67954b9025e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B1LMN_01_5c7dd759-b2ae-4645-8e0a-d57b003e6c06.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B1LMN_02_d9182688-4af2-4ebc-bd62-b742fec424c1.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B1LMN_03_e90bb483-8424-404c-80ab-9f3005907bbc.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B1LMN_04_2b0ea236-daa6-4d12-ba0a-cb2994dbdf30.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B6BKM_00_a262fc90-0a87-42eb-98c7-67773473fab9.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B6BKM_01_39c48bb3-00fd-4936-95bd-0993115939ed.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B6BKM_02_b829aa20-62b7-46cf-849b-35eab66d88a9.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B6BKM_03_77baff95-f408-41ca-9120-99b6de264a27.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_4B6BKM_04_115f5811-1d50-4c9e-93b8-e955a29a9398.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L941AC_00_52baf25e-75d0-44a6-ab32-2d0e83d5ef96.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L941AC_01_05952aa3-c003-4307-9a94-0d39e2fb0cbe.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L941AC_02_f0434eba-cf61-4010-a1a4-7d9df9af47b2.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L941AC_03_3fb5cde8-a029-4672-a0ee-39cc0f9dc2d1.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L941AC_04_4ae79155-07eb-4584-8642-1e7284b2c95a.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L945AC_00_69f278c1-8606-4a52-82bd-b48cee9a1463.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L945AC_01_4ec6f143-e80a-47f1-99cb-400b7b74222a.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L945AC_02_521f988f-575b-4f18-81b4-abc98d902b7a.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L945AC_03_e216758a-20f2-4726-b7f8-dec11c8cdaae.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_T90HLDA1KK_L945AC_04_f364d6a8-58b9-4f51-8658-85ff9ff81741.jpg"
the-p-bag,image,https://kr.sidiz.com/cdn/shop/files/Head_15060548-648e-41fc-9d8c-9e731b761934.jpg
the-p-bag,image,https://kr.sidiz.com/cdn/shop/files/Head_M_ed367a6d-ccdf-40bf-af35-6305df458796.jpg
the-p-bag,image,https://kr.sidiz.com/cdn/shop/files/Img2_224db752-528e-471d-af82-a4689438021a.jpg
the-p-bag,image,https://kr.sidiz.com/cdn/shop/files/Img3_d73536dc-ee81-4817-a01e-7b37c1edf5e7.jpg
the-p-bag,image,https://kr.sidiz.com/cdn/shop/files/Img_6a267143-484a-4a41-af56-73ad0e59b7a6.jpg
the-p-bag,image,https://kr.sidiz.com/cdn/shop/files/Img_8f360215-1535-4f13-9d2b-6ba0e76bda44.jpg
the-p-bag,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/0084afd6a7ab49fc973de9e37f9da8f8.thumbnail.0000000000_small.jpg
the-p-bag,image,https://kr.sidiz.com/cdn/shop/files/sidiz_dimension_THE_PROGRESSIVE_BAG.jpg
the-p-bag,image,https://kr.sidiz.com/cdn/shop/files/unnamed.jpg
the-p-bag,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/0084afd6a7ab49fc973de9e37f9da8f8/0084afd6a7ab49fc973de9e37f9da8f8.HD-1080p-7.2Mbps-58544034.mp4
trevo,image,https://kr.sidiz.com/cdn/shop/files/2_1b836bc7-f129-40e4-bdd6-bc2fa64715b1.png
trevo,image,https://kr.sidiz.com/cdn/shop/files/4_74ebe688-caeb-4f9d-99dc-ecbb22824764.png
trevo,image,https://kr.sidiz.com/cdn/shop/files/5_9a36585e-be44-4c38-b9c7-03a270f0c9e0.png
trevo,image,https://kr.sidiz.com/cdn/shop/files/BLOCK-EGA-NOTICE.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/Head_M_aa34ff21-191b-4f91-9b1b-f5906e52d77b.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/Img123.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/Img124.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/Img234.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/Img_284dcf6a-68b6-468d-8119-c895202bffa1.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/Img_4_3_2_e7de3b2a-cae2-4f12-be29-c67c2973bde0.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/Img_4_3_3e565934-0068-4a2c-9987-f3cdd5f4e3fc.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/TREVO_01_59eee42a-2dab-4ba7-bb95-8f8c3a72ad17.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/TREVO_02_8727acd4-f384-44eb-9e55-09de526cc96f.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/TREVO_03-3.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/TREVO_03-4.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/TREVO_NOTIC.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/WARRANTY_5.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/b2b3269a8d070feac4c2016984845fd9.png
trevo,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/1a08fa76a636451bb60c8f6c5cdcb63d.thumbnail.0000000000_small.jpg
trevo,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/8920be3d055c4a668ba5a89d990056e2.thumbnail.0000000000_small.jpg
trevo,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/beaa882c3dba421b9bf3c99663dcd067.thumbnail.0000000000_small.jpg
trevo,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/dfcf89ec1ff742cf990dc94311d34a56.thumbnail.0000000000_small.jpg
trevo,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/e2df630f5f7f40d0be6665b095fd7742.thumbnail.0000000000_small.jpg
trevo,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/e75324e3450e4a07a852731e7670ca66.thumbnail.0000000000_small.jpg
trevo,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/fc1d25c9ae6d4284961f0e48904c18e3.thumbnail.0000000000_small.jpg
trevo,image,https://kr.sidiz.com/cdn/shop/files/shop_pc.jpg
trevo,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/1a08fa76a636451bb60c8f6c5cdcb63d/1a08fa76a636451bb60c8f6c5cdcb63d.HD-1080p-4.8Mbps-40945889.mp4
trevo,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/8920be3d055c4a668ba5a89d990056e2/8920be3d055c4a668ba5a89d990056e2.HD-1080p-7.2Mbps-40944855.mp4
trevo,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/beaa882c3dba421b9bf3c99663dcd067/beaa882c3dba421b9bf3c99663dcd067.HD-1080p-7.2Mbps-65182666.mp4
trevo,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/dfcf89ec1ff742cf990dc94311d34a56/dfcf89ec1ff742cf990dc94311d34a56.HD-720p-4.5Mbps-40610319.mp4
trevo,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/e2df630f5f7f40d0be6665b095fd7742/e2df630f5f7f40d0be6665b095fd7742.HD-1080p-7.2Mbps-40610488.mp4
trevo,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/e75324e3450e4a07a852731e7670ca66/e75324e3450e4a07a852731e7670ca66.HD-1080p-7.2Mbps-40945177.mp4
trevo,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/fc1d25c9ae6d4284961f0e48904c18e3/fc1d25c9ae6d4284961f0e48904c18e3.SD-480p-1.5Mbps-40610430.mp4
